,Unnamed: 0,LoanNr_ChkDgt,Name,City,State,Zip,Bank,BankState,NAICS,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,ChgOffDate,DisbursementDate,DisbursementGross,BalanceGross,MIS_Status,ChgOffPrinGr,GrAppv,SBA_Appv,tsne1,tsne2,tsne3,tsne_clusters
1658,1658,1011216002,AL OVADIA & ASSOCIATES INC,HIDDEN HILLS,CA,91302,GRANDPOINT BANK,CA,711410,9-Feb-06,2006,25,2,2.0,3,5,1,1,Y,N,,31-May-06,638853.0,0.0,P I F,0.0,350000.0,175000.0,1.2951133,-5.888032,-5.551592,3
1659,1659,1011224002,TLC PRECISION WAFER TECHNOLOGY,MINNEAPOLIS,MN,55405,MINNEAPOLIS ECONOMIC DEVEL CO,MN,334413,5-Mar-97,1997,240,19,1.0,8,11,1,0,N,N,,14-Jan-98,170000.0,0.0,P I F,0.0,170000.0,170000.0,5.120238,-8.178397,-2.4941068,3
1660,1660,1011225009,K&G Corporation dba Chandler &,RANDOLPH,MA,2368,"TD BANK, NATIONAL ASSOCIATION",DE,423830,7-Apr-04,2004,84,10,1.0,0,0,1,1,Y,N,,31-May-04,260885.0,0.0,P I F,0.0,150000.0,75000.0,9.434288,4.548346,6.29094,2
1661,1661,1011235001,K&G Corporation dba Chandler &,RANDOLPH,MA,2368,"TD BANK, NATIONAL ASSOCIATION",DE,423830,7-Apr-04,2004,24,10,1.0,0,0,1,1,N,N,,31-May-04,50000.0,0.0,P I F,0.0,50000.0,25000.0,11.563172,5.5698185,4.922985,2
1662,1662,1011244008,"ABBOTT ENTERPRISES, INC.",HIALEAH GARDENS,FL,33016,REGIONS BANK,AL,441120,5-Mar-97,1997,84,3,2.0,0,0,1,0,N,Y,,30-Nov-97,45000.0,0.0,P I F,0.0,45000.0,36000.0,-11.201224,-1.4062827,-0.79752856,4
1663,1663,1011245004,Jay R. Mason dba Architectural,LOWELL,MA,1851,"TD BANK, NATIONAL ASSOCIATION",DE,541310,7-Apr-04,2004,84,3,2.0,0,0,1,1,Y,N,,31-Aug-08,10500.0,0.0,P I F,0.0,10500.0,5250.0,-9.397033,-2.2943683,-11.852599,0
1664,1664,1011254000,KEWADIN LAKESHORE LODGE,SUTTONS BAY,MI,49682,"FIRSTMERIT BANK, N.A.",MI,0,5-Mar-97,1997,240,2,2.0,0,0,1,0,N,N,,30-Apr-97,225000.0,0.0,P I F,0.0,225000.0,168750.0,-8.025557,-6.0890226,0.93279505,4
1665,1665,1011255007,Carmen L. Palmer dba Capital C,MONTPELIER,VT,5602,"TD BANK, NATIONAL ASSOCIATION",DE,812310,7-Apr-04,2004,60,2,1.0,0,0,1,2,N,N,,30-Apr-04,37000.0,0.0,P I F,0.0,37000.0,18500.0,4.3312125,1.9842607,1.0630274,2
1666,1666,1011256003,"AEGIS ENTERPRISES, LLC",TULSA,OK,74137,TRIAD BANK NATL ASSOC,OK,621910,9-Feb-06,2006,84,2,2.0,0,0,1,1,N,N,,30-Apr-06,200000.0,0.0,P I F,0.0,200000.0,150000.0,-3.4234176,4.751755,-11.776371,0
1667,1667,1011264003,JASON'S GROCERY & DELI,ITHACA,NY,14850,MANUFACTURERS & TRADERS TR CO,NY,0,5-Mar-97,1997,48,16,1.0,0,0,1,0,N,Y,,30-Apr-97,25000.0,0.0,P I F,0.0,25000.0,20000.0,-2.4815342,-3.6534677,14.897039,1
1668,1668,1011274006,KNOTTY PINE LTD,OOSTBURG,WI,53070,COMMUNITY BANK & TRUST,WI,0,5-Mar-97,1997,240,14,1.0,0,0,1,0,N,Y,,30-Apr-97,80000.0,0.0,P I F,0.0,80000.0,64000.0,-3.2155075,-3.8557072,6.294438,3
1669,1669,1011275002,"Hughes, Jeffrey & Christenson,",BALDWINSVILLE,NY,13027,MANUFACTURERS & TRADERS TR CO,NY,621111,8-Apr-04,2004,60,2,2.0,0,0,1,1,Y,N,,31-Aug-04,110000.0,0.0,P I F,0.0,100000.0,50000.0,-7.8953905,-1.9440995,-12.335418,0
1670,1670,1011276009,N M INDUSTRIAL SERVICES LLC,WESTMINSTER,CO,80031,COMPASS BANK,AL,238220,9-Feb-06,2006,84,7,1.0,0,7,1,1,Y,N,,30-Apr-06,102805.0,0.0,P I F,0.0,50000.0,25000.0,3.2519565,5.289237,-5.2577825,2
1671,1671,1011284009,ONE HOUR MARTINIZING,EL CENTRO,CA,92243,CDC SMALL BUS. FINAN CORP,CA,812320,5-Mar-97,1997,120,7,2.0,7,0,1,0,N,N,,12-Nov-97,219000.0,0.0,P I F,0.0,219000.0,219000.0,2.989159,-10.952795,-2.8501213,3
1672,1672,1011285005,"Baker Studios, Inc.",AMSTERDAM,NY,12010,MANUFACTURERS & TRADERS TR CO,NY,314129,8-Apr-04,2004,60,18,1.0,0,0,1,2,N,N,,30-Apr-04,150000.0,0.0,P I F,0.0,150000.0,112500.0,6.3259263,3.8414857,3.3571944,2
1673,1673,1011295008,Garrett and Jody Lowery dba Ga,HOLDEN,ME,4429,"TD BANK, NATIONAL ASSOCIATION",DE,441120,8-Apr-04,2004,240,3,2.0,0,0,1,2,N,N,,30-Jun-04,150000.0,0.0,P I F,0.0,150000.0,75000.0,-2.2040846,-2.879298,-4.560749,3
1674,1674,1011304002,SUBWAY AT THE JUNCTION,JACKSON,MS,39213,MERCHANTS & FARMERS BANK,MS,0,5-Mar-97,1997,84,2,2.0,0,0,1,0,N,Y,,31-Mar-98,25000.0,0.0,P I F,0.0,25000.0,20000.0,-14.63354,-5.276856,0.47044358,4
1675,1675,1011305009,"Around Your City.Com, LLC",PHILADELPHIA,PA,19129,UNIVEST BANK AND TRUST CO.,PA,541512,8-Apr-04,2004,84,2,1.0,0,0,1,1,Y,N,,30-Jun-04,259171.0,0.0,P I F,0.0,100000.0,50000.0,9.749093,3.862679,6.4399652,2
1676,1676,1011315001,"Danmarc, LLC",ATHOL,MA,1331,"TD BANK, NATIONAL ASSOCIATION",DE,443111,12-Apr-04,2004,84,5,1.0,0,0,1,1,N,N,,30-Apr-04,82000.0,0.0,P I F,0.0,82000.0,41000.0,11.295224,5.4124284,6.6150093,2
1677,1677,1011325004,"Danmarc, LLC",ATHOL,MA,1331,"TD BANK, NATIONAL ASSOCIATION",DE,443111,12-Apr-04,2004,84,5,1.0,0,0,1,1,Y,N,,30-Apr-04,50000.0,0.0,P I F,0.0,50000.0,25000.0,11.542241,5.5726943,6.6472692,2
1678,1678,1011344003,"ALIGN RISK ANALYSIS,INC.",CHICAGO,IL,60606,MB FINAN BANK NATL ASSOC,IL,0,5-Mar-97,1997,60,2,1.0,0,0,1,0,N,Y,,31-Oct-97,80000.0,0.0,P I F,0.0,80000.0,64000.0,-2.210553,-1.7179873,11.842706,1
1679,1679,1011345010,"J & S Athletic Club, LLC dba E",WEST HARTFORD,CT,6107,"TD BANK, NATIONAL ASSOCIATION",DE,713940,13-Apr-04,2004,60,2,2.0,0,0,1,2,N,N,,30-Apr-04,40000.0,0.0,P I F,0.0,40000.0,20000.0,-2.8333118,-2.16647,-9.658498,0
1680,1680,1011355002,PRECISION PRINTING & EMBROIDER,EASTON,MD,21601,MANUFACTURERS & TRADERS TR CO,MD,323113,13-Apr-04,2004,60,1,2.0,0,0,1,1,N,N,,30-Jun-04,30000.0,0.0,P I F,0.0,30000.0,15000.0,-11.448994,-0.68908054,-12.628535,0
1681,1681,1011365005,"BG Transport, Inc.",HATFIELD,PA,19440,UNIVEST BANK AND TRUST CO.,PA,484220,13-Apr-04,2004,36,2,1.0,0,0,1,2,N,N,,30-Apr-04,34000.0,0.0,P I F,0.0,34000.0,17000.0,6.0578313,3.1699078,1.0277436,2
1682,1682,1011374001,"FAT CAT CAFE, LLC",AVON,CT,6001,FIRST NIAGARA BANK NATL ASSOC,CT,0,5-Mar-97,1997,120,75,2.0,0,0,1,0,N,Y,,30-Sep-97,70000.0,0.0,P I F,0.0,70000.0,56000.0,-14.418573,-6.795116,-0.8261022,4
1683,1683,1011375008,"Castle Rock Fuel, Inc.",WINDHAM,NH,3087,"TD BANK, NATIONAL ASSOCIATION",DE,454311,13-Apr-04,2004,84,2,2.0,0,0,1,2,Y,N,,28-Feb-05,50000.0,0.0,P I F,0.0,50000.0,25000.0,-1.4695724,-1.891965,-8.269939,0
1684,1684,1011384004,OFFICE FURNITURE USA,CHESAPEAKE,VA,23320,WELLS FARGO BANK NATL ASSOC,VA,0,5-Mar-97,1997,84,12,2.0,0,0,60227,0,N,Y,,7-May-97,96500.0,0.0,P I F,0.0,96500.0,77200.0,-2.4859703,-14.141119,-5.0264797,3
1685,1685,1011394007,ALEX LIQUOR STORE,NEW YORK,NY,10011,BANCO POPULAR NORTH AMERICA,NY,445310,5-Mar-97,1997,85,1,0.0,0,0,1,0,N,N,,5-Mar-97,74000.0,0.0,P I F,0.0,74000.0,59200.0,-0.8527142,1.8255262,20.124811,1
1686,1686,1011395003,"Hi-Life Hobbies, LLc",PLAISTOW,NH,3865,"TD BANK, NATIONAL ASSOCIATION",DE,451120,13-Apr-04,2004,60,9,2.0,0,0,1,2,N,N,,30-Apr-04,54000.0,0.0,P I F,0.0,54000.0,27000.0,-1.5654912,-1.6041195,-8.418893,0
1687,1687,1011405004,"Hi-Life Hobbies, LLC",PLAISTOW,NH,3865,"TD BANK, NATIONAL ASSOCIATION",DE,451120,13-Apr-04,2004,84,9,2.0,0,0,38510,2,N,N,,30-Apr-04,24661.0,0.0,P I F,0.0,50000.0,25000.0,-1.3726708,-14.797147,-7.4055834,3
1688,1688,1011414000,BROAD STREET GARAGE,WOONSOCKET,RI,2895,NEWTEK SMALL BUS. FINANCE INC.,NY,811111,5-Mar-97,1997,120,3,2.0,0,0,1,0,N,N,,31-Oct-97,134000.0,0.0,P I F,0.0,134000.0,100500.0,-10.11548,-0.8402781,-0.06348986,4
1689,1689,1011415007,"Lieschan A. McGarry, D.C. dba",WILLISTON,VT,5495,"TD BANK, NATIONAL ASSOCIATION",DE,621310,14-Apr-04,2004,84,1,2.0,0,0,1,1,Y,N,,31-May-04,39964.0,0.0,P I F,0.0,21500.0,10750.0,-8.568362,-2.3019295,-11.89647,0
1690,1690,1011416003,BULLY'S SMOKEHOUSE,EDWARDSVILLE,IL,62025,FIRST CLOVER LEAF BANK NATL AS,IL,722110,9-Feb-06,2006,84,20,2.0,0,0,1,1,N,N,,30-Jun-06,248000.0,0.0,P I F,0.0,284859.0,213644.0,-3.2355273,4.884415,-11.731355,0
1691,1691,1011425010,Danielle Lewia & Craig MacDona,ARUNDEL,ME,4046,"TD BANK, NATIONAL ASSOCIATION",DE,624410,14-Apr-04,2004,240,2,2.0,0,0,1,2,N,N,,30-Jun-04,200000.0,0.0,P I F,0.0,200000.0,100000.0,-2.411417,-2.8849058,-4.5021443,3
1692,1692,1011435002,"THE CRAYON ACADEMY, INC. MACDO",ARUNDEL,ME,4046,"TD BANK, NATIONAL ASSOCIATION",DE,624410,14-Apr-04,2004,60,2,2.0,0,0,1,2,Y,N,,30-Jun-04,44480.0,0.0,P I F,0.0,25000.0,12500.0,-2.3830183,-2.058084,-9.234032,0
1693,1693,1011444009,COMMUNITY TIRE & FAST LUBE,MAHOMET,IL,61853,BUSEY BANK,IL,0,5-Mar-97,1997,84,5,0.0,0,0,1,0,N,Y,,31-Mar-97,25000.0,0.0,P I F,0.0,25000.0,20000.0,-2.1700525,-0.87529266,13.104453,1
1694,1694,1011445005,"Premier Landscape Services, LL",KAUKAUNA,WI,54130,ASSOCIATED BANK NATL ASSOC,WI,561730,14-Apr-04,2004,84,2,1.0,0,0,1,1,N,N,,30-Apr-04,25000.0,0.0,P I F,0.0,25000.0,12500.0,6.3117065,9.824692,-3.1300735,2
1695,1695,1011446001,MGM WINE & SPIRITS,EAGAN,MN,55123,WELLS FARGO BANK NATL ASSOC,SD,445310,9-Feb-06,2006,120,6,1.0,0,0,1,1,N,N,,31-Mar-06,708800.0,0.0,P I F,0.0,708800.0,531600.0,-0.3160352,-8.413617,0.5701216,3
1696,1696,1011455008,"Premier Landscape Services, LL",KAUKAUNA,WI,54130,ASSOCIATED BANK NATL ASSOC,WI,561730,14-Apr-04,2004,84,2,1.0,0,0,1,1,Y,N,,31-May-04,66499.0,0.0,P I F,0.0,25000.0,12500.0,6.296615,9.819935,-3.1333232,2
1697,1697,1011465000,"Platinum Press, Inc.",LA CROSSE,WI,54603,ASSOCIATED BANK NATL ASSOC,WI,323119,15-Apr-04,2004,98,20,2.0,0,0,1,1,Y,N,7-Apr-11,31-May-04,56164.0,0.0,CHGOFF,32329.0,40000.0,20000.0,-6.8771787,3.6217663,-13.653275,0
1698,1698,1011475003,"JPH Graphics, LLC  dba Shirts",SALEM,MA,1970,"TD BANK, NATIONAL ASSOCIATION",DE,323113,15-Apr-04,2004,60,6,1.0,0,0,1,1,N,N,,30-Jun-04,100000.0,0.0,P I F,0.0,100000.0,50000.0,10.631503,6.6164036,5.4799333,2
1699,1699,1011485006,The Early Settler,JACKSON,MS,39211,TRUSTMARK NATIONAL BANK,MS,442299,15-Apr-04,2004,118,3,2.0,0,0,1,1,N,N,,31-May-04,94499.0,0.0,P I F,0.0,75500.0,37750.0,-8.5099325,0.23764469,-15.685295,0
1700,1700,1011494002,TIRE WORLD,BOZEMAN,MT,59715,YELLOWSTONE BANK,MT,0,5-Mar-97,1997,60,2,1.0,0,0,1,2,N,Y,,31-May-97,40000.0,0.0,P I F,0.0,40000.0,32000.0,1.7579967,1.7766551,3.874376,1
1701,1701,1011495009,"Hiawath Northington LTD, P.D",JACKSON,MS,39201,TRUSTMARK NATIONAL BANK,MS,541110,16-Apr-04,2004,83,2,1.0,0,0,1,1,Y,N,,31-May-04,116565.0,0.0,P I F,0.0,75700.0,37850.0,15.102659,4.879973,5.1993966,2
1702,1702,1011505010,"Hair Ink Studio, LLC",ROCKFORD,IL,61108,ASSOCIATED BANK NATL ASSOC,WI,812112,21-Apr-04,2004,84,2,2.0,0,0,1,1,N,N,,30-Jun-04,44100.0,0.0,P I F,0.0,44100.0,22050.0,-4.769584,0.753967,-13.39459,0
1703,1703,1011514006,NEW ENGLAND CRANBERRY COMPANY,FRAMINGHAM,MA,1702,MIDDLESEX SAVINGS BANK,MA,0,5-Mar-97,1997,72,2,2.0,0,0,1,0,N,Y,,31-Mar-97,30000.0,0.0,P I F,0.0,30000.0,24000.0,-13.030889,-6.022399,-0.2611563,4
1704,1704,1011515002,"Gary Adams, DDS., LLC",ROCKVILLE,MD,20852,MANUFACTURERS & TRADERS TR CO,MD,621210,21-Apr-04,2004,60,3,2.0,0,0,1,1,N,N,,31-May-04,55000.0,0.0,P I F,0.0,55000.0,27500.0,-7.675711,-1.3464708,-12.479722,0
1705,1705,1011516009,SATEC USA LLC AND ABRAHAM B CH,PORT MONMOUTH,NJ,7758,NEW MILLENNIUM BANK,NJ,423830,9-Feb-06,2006,36,6,1.0,0,6,1,1,Y,N,,31-May-06,291474.0,0.0,P I F,0.0,200000.0,100000.0,9.063643,2.1561384,3.8523483,2
1706,1706,1011525005,Christopher A. Lyons dba CAL L,BRUNSWICK,ME,4011,"TD BANK, NATIONAL ASSOCIATION",DE,561730,21-Apr-04,2004,19,1,1.0,0,0,1,2,T,N,17-Jun-11,30-Jun-04,16173.0,0.0,CHGOFF,7969.0,10000.0,5000.0,6.1381288,3.0504131,1.3440062,2
1707,1707,1011534001,"DEE QUALITY FOUNDATIONS, INC.",BIDDEFORD,ME,4005,BANGOR SAVINGS BANK,ME,0,5-Mar-97,1997,60,7,1.0,0,0,1,0,N,Y,,30-Sep-97,30000.0,0.0,P I F,0.0,30000.0,24000.0,-2.472956,-3.8199193,14.895528,1
1708,1708,1011536004,WBH HOMES INCORPORATED,LANCASTER,CA,93535,JPMORGAN CHASE BANK NATL ASSOC,IL,236115,9-Feb-06,2006,84,1,2.0,1,1,1,2,Y,N,,28-Feb-06,59740.0,0.0,P I F,0.0,30000.0,15000.0,-2.0264926,2.4735556,-11.419957,0
1709,1709,1011545000,"Precision Paving, LLC",SCHOHARIE,NY,12157,MANUFACTURERS & TRADERS TR CO,NY,324121,21-Apr-04,2004,36,2,2.0,0,0,1,2,Y,N,,31-May-04,25000.0,0.0,P I F,0.0,25000.0,12500.0,-1.1210138,-0.721084,-8.281589,0
1710,1710,1011554007,DINO EULETTE RESTORATIONS,MONTCLAIR,NJ,7042,BANK OF AMERICA NATL ASSOC,NY,0,5-Mar-97,1997,36,2,1.0,0,0,1,0,N,Y,,10-Apr-97,10000.0,0.0,P I F,0.0,10000.0,8000.0,-2.5719492,-3.670586,14.973674,1
1711,1711,1011555003,"Happy Dogs Daycare, Inc",SYKESVILLE,MD,21784,MANUFACTURERS & TRADERS TR CO,MD,812910,20-Apr-04,2004,60,1,2.0,0,0,1,1,N,N,,30-Jun-04,25000.0,0.0,P I F,0.0,25000.0,12500.0,-6.540207,-1.5043824,-12.568562,0
1712,1712,1011556010,FAMILYS FOR LIFE,SAN ANTONIO,TX,78216,COMPASS BANK,AL,541990,9-Feb-06,2006,27,1,1.0,0,1,1,1,Y,N,27-Dec-10,28-Feb-06,43699.0,0.0,CHGOFF,7496.0,20000.0,10000.0,8.013491,3.6191967,-9.11691,2
1713,1713,1011565006,"Happy Dogs Daycare, Inc",SYKESVILLE,MD,21784,MANUFACTURERS & TRADERS TR CO,MD,812910,20-Apr-04,2004,60,1,2.0,0,0,1,1,Y,N,,31-Aug-04,25000.0,0.0,P I F,0.0,25000.0,12500.0,-6.5402036,-1.5052806,-12.570792,0
1714,1714,1011566002,ZARSKY WATER CHILLERS,HOUSTON,TX,77032,COMPASS BANK,AL,333415,9-Feb-06,2006,240,8,1.0,0,8,1,1,0,N,,28-Feb-06,564000.0,0.0,P I F,0.0,564000.0,423000.0,-0.24868703,-6.2642198,0.21688762,3
1715,1715,1011575009,DiLuzio Construction Company I,BINGHAMTON,NY,13901,MANUFACTURERS & TRADERS TR CO,NY,237990,20-Apr-04,2004,60,2,1.0,0,0,1,2,Y,N,,31-May-04,209839.0,0.0,P I F,0.0,75000.0,37500.0,6.255685,4.187121,3.0141778,2
1716,1716,1011576005,TIGERS CONOCO,CUSHING,OK,74023,RURAL ENTER. OF OKLAHOMA INC.,OK,447110,9-Feb-06,2006,240,4,1.0,1,0,1,2,0,N,,12-Jul-06,150000.0,0.0,P I F,0.0,150000.0,150000.0,1.8967135,-3.706367,-0.0028130542,3
1717,1717,1011584005,EVERYBODY'S HAIR AND TANNING S,WEST FRANKFORT,IL,62896,BANTERRA BANK,IL,0,5-Mar-97,1997,73,5,2.0,0,0,1,0,N,Y,31-May-01,31-Aug-97,20000.0,0.0,CHGOFF,14643.0,20000.0,16000.0,-15.718818,-4.3984017,0.94573617,4
1718,1718,1011585001,"Roque & Little Ventures, Inc.",JACKSONVILLE,FL,32214,WELLS FARGO BANK NATL ASSOC,SD,812111,21-Apr-04,2004,60,0,2.0,0,0,77174,1,N,N,,31-May-04,128000.0,0.0,P I F,0.0,160000.0,80000.0,-0.81410176,-14.086168,-6.4172487,3
1719,1719,1011594008,"J&S FEEDS, INC.",GLENDIVE,MT,59330,1ST BANK,MT,0,5-Mar-97,1997,84,2,1.0,0,0,1,2,N,Y,,30-Apr-97,75000.0,0.0,P I F,0.0,75000.0,60000.0,1.7563057,1.7556232,3.8666964,1
1720,1720,1011595004,"Home Collection, LLC",HIGH POINT,NC,27260,WELLS FARGO BANK NATL ASSOC,SD,442110,21-Apr-04,2004,60,10,1.0,0,0,1,1,N,N,,30-Apr-04,150000.0,0.0,P I F,0.0,150000.0,75000.0,9.873957,3.7463233,5.344491,2
1721,1721,1011596000,Nicholas Wainwright,CANTON,ME,4221,FRANKLIN SAVINGS BANK,ME,484110,9-Feb-06,2006,93,2,1.0,0,2,1,2,0,N,,28-Feb-06,54600.0,0.0,P I F,0.0,54600.0,27300.0,5.919338,2.2341712,2.3084507,2
1722,1722,1011615008,"Village Medical of CNY, PC",LIVERPOOL,NY,13090,MANUFACTURERS & TRADERS TR CO,NY,621111,21-Apr-04,2004,2,3,2.0,0,0,1,1,N,N,31-Jul-14,31-May-04,100000.0,0.0,CHGOFF,12806.0,100000.0,50000.0,-8.562359,-0.5089046,-13.251341,0
1723,1723,1011616004,CHICAGO AUTO SERVICE INC,CHICAGO,IL,60618,BBCN BANK,CA,811111,9-Feb-06,2006,48,3,1.0,3,3,1,1,0,N,,31-Aug-06,38000.0,0.0,P I F,0.0,38000.0,19000.0,4.6831217,10.099192,-3.2597933,2
1724,1724,1011624004,BOUMA CHIROPRACTIC CENTER,GRAYSLAKE,IL,60030,"PNC BANK, NATIONAL ASSOCIATION",IL,621310,5-Mar-97,1997,84,3,2.0,0,0,1,0,N,Y,,31-Jul-97,50000.0,0.0,P I F,0.0,50000.0,40000.0,-12.805979,0.11836922,0.8948921,4
1725,1725,1011625000,Coyote Productions,JACKSON,MS,39209,TRUSTMARK NATIONAL BANK,MS,512110,22-Apr-04,2004,36,1,2.0,0,0,1,1,N,N,,31-May-04,9200.0,0.0,P I F,0.0,9200.0,4600.0,-7.4863353,0.6711701,-13.76473,0
1726,1726,1011626007,SERIOUS DESIGN INCORPORATED,BELLEVUE,WA,98008,JPMORGAN CHASE BANK NATL ASSOC,IL,541430,9-Feb-06,2006,39,2,1.0,0,2,1,2,Y,N,9-Jun-10,31-May-06,28798.0,0.0,CHGOFF,8913.0,10000.0,5000.0,5.90327,3.0397685,-3.6421201,2
1727,1727,1011635003,"Reagan's Southside Beverage, I",NEENAH,WI,54956,ASSOCIATED BANK NATL ASSOC,WI,445310,22-Apr-04,2004,84,9,1.0,0,0,1,1,Y,N,,30-Apr-04,26457.0,0.0,P I F,0.0,25000.0,12500.0,6.470097,9.762545,-3.1236603,2
1728,1728,1011636010,MAPLE SHADE,SALEM,CT,6420,EASTERN SAVINGS BANK,CT,447110,9-Feb-06,2006,87,6,2.0,4,2,1,2,0,N,,30-Apr-06,134500.0,0.0,P I F,0.0,134500.0,67250.0,-0.30674985,-2.5949965,-9.288709,0
1729,1729,1011644010,"COX LEASING, L.L.C.",EL DORADO,KS,67042,"BUSINESS LOAN CENTER, LLC",SC,0,5-Mar-97,1997,132,2,2.0,0,0,1,0,N,N,,31-Mar-97,500000.0,0.0,P I F,0.0,500000.0,375000.0,-5.2238455,-8.2619095,1.8557127,3
1730,1730,1011645006,"Lobsien Machine, Inc.",TEWKSBURY,MA,1876,"TD BANK, NATIONAL ASSOCIATION",DE,332999,23-Apr-04,2004,24,5,2.0,0,0,1,1,N,N,,30-Jun-04,35000.0,0.0,P I F,0.0,35000.0,17500.0,-10.726487,-0.6829277,-12.941495,0
1731,1731,1011655009,Alsup Trucking,RAYMOND,MS,39154,TRUSTMARK NATIONAL BANK,MS,484220,23-Apr-04,2004,36,2,2.0,0,0,1,2,N,N,,31-May-04,15200.0,0.0,P I F,0.0,15200.0,7600.0,-2.3879602,0.24298386,-9.577754,0
1732,1732,1011665001,Chantell Allemond,MIZE,MS,39116,TRUSTMARK NATIONAL BANK,MS,532230,23-Apr-04,2004,36,3,2.0,0,0,1,2,N,N,,31-May-04,6100.0,0.0,P I F,0.0,6100.0,3050.0,-2.525814,0.14217584,-9.699847,0
1733,1733,1011666008,J D H MARKET INC,NEW YORK,NY,10016,BNB HANA BANK NATL ASSOC,NJ,445110,9-Feb-06,2006,88,6,2.0,6,6,1,1,0,N,14-Apr-11,31-Mar-06,350000.0,0.0,CHGOFF,309042.0,350000.0,262500.0,-4.058567,9.210464,0.27645177,4
1734,1734,1011674008,"STUDIO ONE DERMAGRAPHICS, INC",NORWOOD,PA,19074,"PNC BANK, NATIONAL ASSOCIATION",DE,0,5-Mar-97,1997,180,1,1.0,0,0,1,0,N,Y,,31-Jan-98,67000.0,0.0,P I F,0.0,67000.0,53600.0,-1.6520847,-4.9753895,13.49498,1
1735,1735,1011685007,David St. Peter dba Generation,BEVERLY,MA,1915,"TD BANK, NATIONAL ASSOCIATION",DE,441110,26-Apr-04,2004,166,1,1.0,0,0,1,1,N,N,24-May-12,31-Aug-04,250000.0,0.0,CHGOFF,124643.0,250000.0,125000.0,-3.7526968,10.354682,0.3440907,4
1736,1736,1011694003,RESEARCH DEVELOPMENT ASSOC INC,GREENVILLE,PA,16125,"PNC BANK, NATIONAL ASSOCIATION",DE,335122,5-Mar-97,1997,35,6,2.0,0,0,1,0,N,Y,18-Mar-02,30-Sep-97,80000.0,0.0,CHGOFF,60499.0,80000.0,64000.0,-11.332199,-3.6859965,-0.8688001,4
1737,1737,1011695010,Christopher T. Mills dba Mills,LEBANON,PA,17042,MANUFACTURERS & TRADERS TR CO,NY,811111,26-Apr-04,2004,84,1,2.0,0,0,1,1,N,N,,31-Jul-04,50000.0,0.0,P I F,0.0,50000.0,25000.0,-6.5527353,-1.9047232,-12.438883,0
1738,1738,1011696006,SIDELINES GRILLE,SUWANEE,GA,30024,STATE BANK AND TRUST COMPANY,GA,722110,9-Feb-06,2006,300,2,1.0,13,15,1,1,0,N,,31-Mar-06,2000000.0,0.0,P I F,0.0,2000000.0,1500000.0,-0.04047986,-8.140176,-0.38185266,3
1739,1739,1011704004,ROSIES SUNSEEKERS INC,STURGEON BAY,WI,54235,BAYLAKE BANK,WI,0,5-Mar-97,1997,120,1,2.0,0,0,1,0,N,N,,30-Nov-97,307000.0,0.0,P I F,0.0,307000.0,230250.0,-10.144413,-7.1856756,-0.8800344,4
1740,1740,1011705000,Dual Designs Landscaping and G,WEST MONROE,NY,13167,MANUFACTURERS & TRADERS TR CO,NY,561730,27-Apr-04,2004,5,2,2.0,0,0,1,2,Y,N,24-Nov-09,31-May-04,37292.0,0.0,CHGOFF,24861.0,25000.0,12500.0,-1.9435567,-0.62082213,-9.195126,0
1741,1741,1011715003,Ronald J. Warhurst d/b/a A-Act,APPLETON,WI,54911,ASSOCIATED BANK NATL ASSOC,WI,561740,27-Apr-04,2004,84,12,1.0,0,0,1,1,N,N,,31-May-04,12000.0,0.0,P I F,0.0,12000.0,6000.0,6.3669653,9.849034,-3.1364334,2
1742,1742,1011724010,MIDWEST DIMENSIONS INC,OSHKOSH,WI,54901,ASSOCIATED BANK NATL ASSOC,WI,541840,5-Mar-97,1997,120,34,1.0,0,0,1,0,N,N,,31-Mar-97,550000.0,0.0,P I F,0.0,550000.0,328625.0,-1.5829005,-10.2637,2.7629237,3
1743,1743,1011725006,"Mt. Kenya Traders, LLC",BALTIMORE,MD,21201,MANUFACTURERS & TRADERS TR CO,MD,722213,27-Apr-04,2004,60,3,2.0,0,0,1,1,N,N,,31-Jul-04,30000.0,0.0,P I F,0.0,30000.0,15000.0,-6.86374,-1.4679264,-12.570583,0
1744,1744,1011726002,WINGSTOP,DALLAS,TX,75243,WOODFOREST NATIONAL BANK,TX,722211,9-Feb-06,2006,120,24,1.0,12,24,89769,1,0,N,,31-Mar-06,155000.0,0.0,P I F,0.0,155000.0,116250.0,0.37646064,-12.464473,-5.7155437,3
1745,1745,1011736005,SAKURA TERIYAKI,SEATTLE,WA,98105,HERITAGE BANK,WA,722211,9-Feb-06,2006,35,2,1.0,0,2,1,1,0,N,17-May-10,31-Mar-06,165000.0,0.0,CHGOFF,116328.0,165000.0,123750.0,-2.08723,8.866935,2.10822,1
1746,1746,1011745001,Frank White dba D & F Enterpri,HUDSON FALLS,NY,12839,"TD BANK, NATIONAL ASSOCIATION",DE,812310,27-Apr-04,2004,84,1,2.0,0,0,1,2,N,N,,30-Jun-04,57000.0,0.0,P I F,0.0,57000.0,28500.0,-3.0467656,-2.3909068,-10.073611,0
