,LoanNr_ChkDgt,Name,City,State,Zip,Bank,BankState,NAICS,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,ChgOffDate,DisbursementDate,DisbursementGross,BalanceGross,MIS_Status,ChgOffPrinGr,GrAppv,SBA_Appv
1902,1012775001,"DDBrowne, LLC",ENDICOTT,NY,13760,MANUFACTURERS & TRADERS TR CO,NY,811122,3-Jun-04,2004,69,3,1.0,0,0,1,2,N,N,4-Sep-09,30-Jun-04,162000.0,0.0,CHGOFF,97211.0,162000.0,121500.0
1903,1012784008,"FOX VALLEY FORKLIFT, INC.",ST. CHARLES,IL,60174,SMALL BUS. GROWTH CORP,IL,421830,5-Mar-97,1997,240,26,1.0,10,0,1,0,N,N,,17-Sep-97,312000.0,0.0,P I F,0.0,312000.0,312000.0
1904,1012785004,Sandra J. Mottola  dba  Childr,Haverhill,MA,1830,"TD BANK, NATIONAL ASSOCIATION",DE,624410,4-Jun-04,2004,84,1,1.0,0,0,1,1,N,N,,31-Jul-04,40000.0,0.0,P I F,0.0,40000.0,20000.0
1905,1012795007,Sandra J. Mottola  dba  Childr,Haverhill,MA,1830,"TD BANK, NATIONAL ASSOCIATION",DE,624410,4-Jun-04,2004,84,1,1.0,0,0,1,1,N,N,,30-Sep-04,10000.0,0.0,P I F,0.0,10000.0,5000.0
1906,1012805008,Music's Cool LLC,Londonderry,NH,3053,"TD BANK, NATIONAL ASSOCIATION",DE,611610,4-Jun-04,2004,60,1,1.0,0,0,1,1,N,N,,31-Aug-04,30000.0,0.0,P I F,0.0,35000.0,17500.0
1907,1012814004,SUB CLUB,HUDSON,WI,54016,WELLS FARGO BANK NATL ASSOC,WI,0,5-Mar-97,1997,96,1,2.0,0,0,1,0,N,Y,,31-Aug-97,46000.0,0.0,P I F,0.0,50000.0,40000.0
1908,1012815000,Kahuna Enterprises,GALLATIN,MO,64640,BANK OF AMERICA NATL ASSOC,NC,333923,4-Jun-04,2004,84,2,2.0,0,0,1,1,Y,N,,30-Jun-07,10000.0,0.0,P I F,0.0,10000.0,5000.0
1909,1012824007,K.R. SALINE & ASSOCIATES,MESA,AZ,85213,UMPQUA BANK,OR,0,5-Mar-97,1997,300,3,1.0,0,0,1,0,0,N,,30-Jun-97,56000.0,0.0,P I F,0.0,56000.0,42000.0
1910,1012825003,"Music's Cool, LLC",LONDONDERRY,NH,3053,"TD BANK, NATIONAL ASSOCIATION",DE,611610,4-Jun-04,2004,95,1,1.0,0,0,1,1,T,N,,31-Jan-05,17232.0,0.0,P I F,0.0,10000.0,5000.0
1911,1012834010,DEOCAMPO MOTOR COMPANY,STOCKTON,CA,95210,SBA DENVER FINANCE CENTER,CO,441120,5-Mar-97,1997,240,16,1.0,6,0,1,0,N,N,,16-Jul-97,719000.0,0.0,P I F,0.0,719000.0,719000.0
1912,1012835006,"Capricorn Products, LLC",Scarborough,ME,4074,"TD BANK, NATIONAL ASSOCIATION",DE,541710,4-Jun-04,2004,60,11,1.0,0,0,1,2,N,N,,31-Jul-04,450000.0,0.0,P I F,0.0,450000.0,225000.0
1913,1012844002,AMERICAN SILICONE LLC,GRAND RAPIDS,MI,49546,UNITED BANK OF MICHIGAN,MI,0,5-Mar-97,1997,180,1,2.0,0,0,1,0,0,N,,31-Jul-97,150000.0,0.0,P I F,0.0,150000.0,112500.0
1914,1012855001,Emporos Systems Corporation,CHARLOTTE,NC,28227,WELLS FARGO BANK NATL ASSOC,SD,518210,4-Jun-04,2004,60,15,1.0,0,0,1,1,Y,N,,30-Apr-05,402057.0,0.0,P I F,0.0,100000.0,50000.0
1915,1012875007,Jamie L. Zink,York,PA,17404,MANUFACTURERS & TRADERS TR CO,MD,812112,4-Jun-04,2004,60,1,1.0,0,0,1,1,N,N,,31-Jul-04,25000.0,0.0,P I F,0.0,25000.0,12500.0
1916,1012884003,B & B RESTAURANTS INC.,COLUMBIA,SC,29212,WELLS FARGO BANK NATL ASSOC,SD,0,5-Mar-97,1997,120,1,1.0,0,0,17205,0,0,N,,30-Apr-97,210000.0,0.0,P I F,0.0,232000.0,174000.0
1917,1012885010,Precise Underground Marketing,MILWAUKEE,WI,53209,BMO HARRIS BK NATL ASSOC,IL,541990,4-Jun-04,2004,77,14,1.0,0,0,1,1,N,N,,30-Jun-04,185000.0,0.0,P I F,0.0,185000.0,138750.0
1918,1012895002,Guaranteed Mortgage of Minneso,CRYSTAL,MN,55428,"M&I, A BRANCH OF",WI,522310,4-Jun-04,2004,231,1,1.0,0,0,1,1,N,N,5-Nov-10,31-Oct-04,175200.0,0.0,CHGOFF,176959.0,175200.0,131400.0
1919,1012905003,"Derstine Landscaping, Inc.",SOUDERTON,PA,18964,UNIVEST BANK AND TRUST CO.,PA,561730,4-Jun-04,2004,60,3,1.0,0,0,1,2,Y,N,,30-Jun-04,131500.0,0.0,P I F,0.0,70000.0,35000.0
1920,1012906010,DUCKSINAROW APPRAISAL SERVICE,SALT LAKE CITY,UT,84107,WELLS FARGO BANK NATL ASSOC,SD,531320,9-Feb-06,2006,83,4,1.0,0,4,1,1,Y,N,,28-Feb-06,97055.0,0.0,P I F,0.0,50000.0,25000.0
1921,1012914010,"ARS HOLDINGS, LTD",SAN ANTONIO,TX,99999,BANK OF AMERICA NATL ASSOC,OR,713940,5-Mar-97,1997,309,1,2.0,0,0,1,0,0,N,,31-Jul-97,880000.0,0.0,P I F,0.0,900000.0,675000.0
1922,1012925009,Casting Impressions,CROWLEY,TX,76036,WELLS FARGO BANK NATL ASSOC,SD,327991,4-Jun-04,2004,102,5,2.0,0,0,1,2,N,N,,31-Aug-04,43300.0,0.0,P I F,0.0,43300.0,21650.0
1923,1012934005,SARA'S COFFEE SHOP,KENT,WA,97032,U.S. BANK NATIONAL ASSOCIATION,OH,0,5-Mar-97,1997,180,6,1.0,0,0,1,0,0,N,,31-Jan-98,168750.0,0.0,P I F,0.0,168750.0,126562.0
1924,1012935001,"F. C. Dadson, Inc.",GREENVILLE,WI,54942,ASSOCIATED BANK NATL ASSOC,WI,337212,4-Jun-04,2004,120,34,1.0,0,0,1,1,N,N,,30-Jun-04,300000.0,0.0,P I F,0.0,300000.0,150000.0
1925,1012936008,"PALSAN INC,",BELLEVUE,WA,98004,BBCN BANK,CA,812320,9-Feb-06,2006,84,8,1.0,0,8,1,1,0,N,,28-Feb-06,220000.0,0.0,P I F,0.0,220000.0,165000.0
1926,1012944008,THE SPECIALTY COMPANY,WEST VALLEY CITY,UT,84128,JPMORGAN CHASE BANK NATL ASSOC,IL,0,5-Mar-97,1997,60,4,1.0,0,0,1,0,Y,N,,30-Jun-98,25000.0,0.0,P I F,0.0,25000.0,12500.0
1927,1012945004,"Image Makers Hair Salon, LLC",COLUMBIA,MD,21045,MANUFACTURERS & TRADERS TR CO,NY,812112,4-Jun-04,2004,60,3,2.0,0,0,1,1,Y,N,,31-Jan-05,36000.0,0.0,P I F,0.0,25000.0,12500.0
1928,1012955007,"Nailize Boca, Inc.",BOCA RATON,FL,33496,BANK OF AMERICA NATL ASSOC,NC,812112,4-Jun-04,2004,84,18,1.0,0,0,1,2,Y,N,,31-Aug-04,11000.0,0.0,P I F,0.0,10000.0,5000.0
1929,1012956003,RUSTY A HALL,COLDWATER,MI,49036,CENTURY BANK AND TRUST,MI,236118,9-Feb-06,2006,142,2,1.0,0,2,1,2,0,N,5-Aug-10,31-Mar-07,115000.0,0.0,CHGOFF,84412.0,115000.0,57500.0
1930,1012964003,"SALMON OIL COMPANY, A CORPORAT",SALMON,ID,83467,WELLS FARGO BANK NATL ASSOC,SD,0,5-Mar-97,1997,132,20,1.0,0,0,1,0,N,N,,31-Jan-98,300000.0,0.0,P I F,0.0,300000.0,225000.0
1931,1012965010,Steven Mellen dba Mellen & Son,Parsonfield,ME,4047,"TD BANK, NATIONAL ASSOCIATION",DE,562212,4-Jun-04,2004,60,1,1.0,0,0,1,2,N,N,,31-Jul-04,52500.0,0.0,P I F,0.0,52500.0,26250.0
1932,1012966006,CELEX CORPORATION,LOS ANGELES,CA,90007,"CITIBANK, N.A.",SD,423990,9-Feb-06,2006,42,3,2.0,1,3,1,1,Y,N,15-Sep-09,,48500.0,0.0,P I F,14481.0,25000.0,12500.0
1933,1012975002,"Senate International, Inc. dba",IRVINE,CA,92612,BANK OF AMERICA NATL ASSOC,NC,325411,4-Jun-04,2004,33,2,2.0,0,0,1,1,N,N,26-Oct-06,30-Jun-04,25000.0,0.0,CHGOFF,20108.0,25000.0,12500.0
1934,1012976009,BETTER LIVING INC,OMAHA,NE,68134,WELLS FARGO BANK NATL ASSOC,CA,623210,9-Feb-06,2006,12,93,1.0,12,93,1,1,Y,N,,28-Feb-06,200000.0,0.0,P I F,0.0,200000.0,100000.0
1935,1012984009,HIS LOVING ARMS CHILD CARE CEN,LEBANON,NJ,8833,"TD BANK, NATIONAL ASSOCIATION",NJ,624410,5-Mar-97,1997,84,8,2.0,0,0,1,0,0,N,,30-Nov-97,25000.0,0.0,P I F,0.0,25000.0,20000.0
1936,1012985005,"Direkt Force, LLC",WEST FALLS,NY,14170,MANUFACTURERS & TRADERS TR CO,NY,332911,4-Jun-04,2004,108,5,2.0,0,0,1,2,N,N,,30-Jun-04,50000.0,0.0,P I F,0.0,50000.0,25000.0
1937,1012994001,ASRIEL FASHION/SENSHI OF CALIF,LOS ANGELES,CA,90015,BBCN BANK,CA,0,5-Mar-97,1997,300,8,1.0,0,0,1,0,0,N,,30-Apr-97,185000.0,0.0,P I F,0.0,185000.0,138750.0
1938,1012995008,"Vida Therapy Rehabiliation, In",MIAMI,FL,33135,BANK OF AMERICA NATL ASSOC,NC,621340,4-Jun-04,2004,42,3,2.0,0,0,1,1,N,N,7-Oct-10,30-Jun-04,9269.0,0.0,CHGOFF,9269.0,10000.0,5000.0
1939,1012996004,BLUE MOON REALTY,ASHLAND CITY,TN,37015,BBCN BANK,CA,812990,9-Feb-06,2006,84,1,2.0,5,1,1,1,0,N,,28-Feb-06,10000.0,0.0,P I F,0.0,10000.0,8500.0
1940,1013014002,"LACEY, TWYLA J.",BRANDON,SD,57005,1ST NATL BK IN SIOUX FALLS,SD,451130,5-Mar-97,1997,72,2,1.0,0,0,1,0,N,Y,,31-Aug-97,25213.0,0.0,P I F,0.0,25213.0,20170.0
1941,1013015009,"CRB Funding, Inc.",CHARLOTTE,NC,28210,BANK OF AMERICA NATL ASSOC,NC,541618,4-Jun-04,2004,84,1,1.0,0,0,1,1,Y,N,,31-Jan-05,22678.0,0.0,P I F,0.0,15000.0,7500.0
1942,1013024005,HURST BBQ RESTURANT,EAST ELLIJAY,GA,30539,LOANS FROM OLD CLOSED LENDERS,DC,0,5-Mar-97,1997,56,4,1.0,0,0,1,0,0,N,24-Dec-02,31-Jul-97,45000.0,0.0,CHGOFF,39037.0,45000.0,36000.0
1943,1013025001,Spatz Incorporated,SOUTHFIELD,MI,48075,JPMORGAN CHASE BANK NATL ASSOC,IL,448210,4-Jun-04,2004,39,8,1.0,0,0,1,1,Y,N,7-May-10,30-Jun-04,30000.0,0.0,CHGOFF,30000.0,30000.0,15000.0
1944,1013034008,MIZON TRADING LTD.,WOODBRIDGE,NJ,7627,BNB HANA BANK NATL ASSOC,NJ,0,5-Mar-97,1997,84,4,1.0,0,0,1,0,0,N,,30-Jun-97,50000.0,0.0,P I F,0.0,50000.0,40000.0
1945,1013035004,"Images by Lacey, LLC",FORT WORTH,TX,76107,BANK OF AMERICA NATL ASSOC,NC,541922,4-Jun-04,2004,38,1,1.0,0,0,1,1,Y,N,23-May-08,30-Jun-04,10000.0,0.0,CHGOFF,9774.0,10000.0,5000.0
1946,1013044000,"DEFFORGE, AN INTERNATIONALE SA",ROSWELL,GA,30075,"PNC BANK, NATIONAL ASSOCIATION",DE,0,5-Mar-97,1997,120,1,2.0,0,0,1,0,0,N,,31-Jul-97,90000.0,0.0,P I F,0.0,90000.0,72000.0
1947,1013045007,Jon Hardie and Rebecca Krause-,Orange,MA,1364,"TD BANK, NATIONAL ASSOCIATION",DE,323111,4-Jun-04,2004,157,5,1.0,0,0,1,2,N,N,27-Sep-13,31-Aug-04,100000.0,0.0,CHGOFF,51211.0,100000.0,50000.0
1948,1013046003,EXTERIOR LANDSCAPE AND LAWN,LARCHWOOD,IA,51241,FRONTIER BANK,IA,541320,9-Feb-06,2006,120,2,1.0,0,2,1,1,0,N,,31-Mar-06,71000.0,0.0,P I F,0.0,71000.0,35500.0
1949,1013054003,DOUBLE DRAGON MARTIAL ARTS SUP,VAN NUYS,CA,91401,WILSHIRE BANK,CA,421910,5-Mar-97,1997,84,3,2.0,0,0,1,0,0,N,,31-Mar-97,100000.0,0.0,P I F,0.0,100000.0,80000.0
1950,1013055010,McKillips LLC,BELOIT,WI,53511,BMO HARRIS BK NATL ASSOC,IL,811112,4-Jun-04,2004,84,5,1.0,0,0,1,2,N,N,,31-Jul-04,75000.0,0.0,P I F,0.0,75000.0,63750.0
1951,1013064006,"MAD PIZZA, INC., D/B/A FARO'S",GRAND RAPIDS,MI,49503,FIFTH THIRD BANK,OH,0,5-Mar-97,1997,48,1,1.0,0,0,1,0,0,N,,30-Nov-97,25000.0,0.0,P I F,0.0,25000.0,20000.0
1952,1013065002,"Mullings Enterprises, Inc.",SAVANNAH,GA,31405,BANK OF AMERICA NATL ASSOC,NC,236118,4-Jun-04,2004,40,10,2.0,0,0,1,1,Y,N,2-May-08,30-Jun-04,65000.0,0.0,CHGOFF,50000.0,50000.0,25000.0
1953,1013074009,"UNIQUE IMPRESSIONS, INC.",GRAND FORKS,ND,58201,BREMER BANK NATL ASSOC,ND,0,5-Mar-97,1997,57,14,1.0,0,0,1,0,N,Y,5-Dec-05,31-Oct-97,65000.0,0.0,CHGOFF,30467.0,65000.0,52000.0
1954,1013075005,"Brian Barnes, DMD Family and C",BIRMINGHAM,AL,35209,WELLS FARGO BANK NATL ASSOC,SD,621210,4-Jun-04,2004,72,5,1.0,0,0,1,1,Y,N,,31-Aug-04,397253.0,0.0,P I F,0.0,150000.0,75000.0
1955,1013085008,"RMG FOODS, LLC",IRMO,SC,29063,BANK OF AMERICA NATL ASSOC,NC,722211,4-Jun-04,2004,40,85,1.0,0,0,10556,1,T,N,8-May-08,31-Jul-04,50000.0,0.0,P I F,10000.0,50000.0,25000.0
1956,1013094004,PIEDMONT AMUSEMENT CORP.,CHARLOTTESVILLE,VA,22901,BANK OF AMERICA NATL ASSOC,MD,0,5-Mar-97,1997,66,1,2.0,0,0,1,0,0,N,,30-Sep-99,312000.0,0.0,P I F,0.0,312000.0,234000.0
1957,1013095000,Philip Reynard dba Type A Type,Bridgton,ME,4009,"TD BANK, NATIONAL ASSOCIATION",DE,323122,4-Jun-04,2004,48,1,1.0,0,0,1,2,N,N,,31-Jul-04,16700.0,0.0,P I F,0.0,16700.0,8350.0
1958,1013104005,"JAMES MICHAEL (MIKE) MCCLURE,",FORT WORTH,TX,76102,WELLS FARGO BANK NATL ASSOC,TX,541110,5-Mar-97,1997,84,2,1.0,0,0,1,0,0,N,,31-Mar-97,75000.0,0.0,P I F,0.0,75000.0,56250.0
1959,1013105001,"Weston Benefit Card Services,",CHARLOTTE,NC,28278,BANK OF AMERICA NATL ASSOC,NC,812990,4-Jun-04,2004,84,1,1.0,0,0,1,1,Y,N,,30-Jun-04,27632.0,0.0,P I F,0.0,22500.0,11250.0
1960,1013115004,"Fieldstone Press, Inc.",ORANGE,MA,1364,"TD BANK, NATIONAL ASSOCIATION",DE,323111,4-Jun-04,2004,2,5,1.0,0,0,1,2,Y,N,7-Jul-14,31-Jul-04,99777.0,0.0,CHGOFF,39702.0,40000.0,20000.0
1961,1013124000,RUSSEL L & BEVERLY S RICHARDS,BISMARCK,ND,58501,DAKOTA CERT. DEVEL CO,ND,453220,5-Mar-97,1997,240,5,1.0,2,5,1,0,N,N,,16-Jul-97,139000.0,0.0,P I F,0.0,139000.0,139000.0
1962,1013125007,Red Trumpet Ltd,York,PA,17404,MANUFACTURERS & TRADERS TR CO,MD,451220,4-Jun-04,2004,60,8,1.0,0,0,1,1,N,N,,31-Aug-04,30000.0,0.0,P I F,0.0,30000.0,15000.0
1963,1013126003,"ADVANCED AUTO, INC",HILO,HI,96720,CENTRAL PACIFIC BANK,HI,532111,9-Feb-06,2006,4,2,2.0,0,2,1,2,Y,N,3-Aug-12,28-Feb-06,50000.0,0.0,CHGOFF,10105.0,50000.0,42500.0
1964,1013134003,BASKIN ROBBINS,SAN DIEGO,CA,92104,MUFG UNION BANK NATL ASSOC,CA,0,5-Mar-97,1997,84,6,1.0,0,0,9050,0,0,N,,31-Jul-97,150000.0,0.0,P I F,0.0,150000.0,112500.0
1965,1013145002,Jeanette Griese,HAM CAKE,MN,55304,BMO HARRIS BK NATL ASSOC,IL,812910,4-Jun-04,2004,90,1,2.0,0,0,1,2,N,N,,30-Jun-04,50000.0,0.0,P I F,0.0,50000.0,42500.0
1966,1013146009,AMERICAN HOME SCHOOL PUBLISHIN,CAMERON,MO,64429,BANK NORTHWEST,MO,323117,9-Feb-06,2006,36,3,1.0,0,3,1,2,Y,N,,31-Mar-06,14684.0,0.0,P I F,0.0,10000.0,5000.0
1967,1013154009,D.K. MALTIN JEWELLERS,LA JOLLA,CA,92037,CDC SMALL BUS. FINAN CORP,CA,448310,5-Mar-97,1997,240,2,1.0,2,2,1,0,N,N,,17-Sep-97,465000.0,0.0,P I F,0.0,465000.0,465000.0
1968,1013155005,Professional Building Services,PEARL,MS,39208,TRUSTMARK NATIONAL BANK,MS,561720,4-Jun-04,2004,84,10,1.0,0,0,1,2,N,N,,31-Jul-04,177500.0,0.0,P I F,0.0,177500.0,88750.0
1969,1013164001,HEP GOSS INC. DBA JIMMY'S GROC,EL PASO,TX,79901,COMPASS BANK,TX,0,5-Mar-97,1997,60,6,2.0,0,0,1,0,N,Y,,31-May-97,40000.0,0.0,P I F,0.0,40000.0,32000.0
1970,1013165008,Jorge Puentes dba Silver Conce,EL PASO,TX,79936,BANK OF AMERICA NATL ASSOC,NC,448310,4-Jun-04,2004,29,1,1.0,0,0,1,1,N,N,24-Feb-09,30-Jun-04,14223.0,0.0,CHGOFF,12643.0,19300.0,9650.0
1971,1013175000,JettNet Technical Services Inc,WOODBRIDGE,VA,22193,BANK OF AMERICA NATL ASSOC,NC,541511,4-Jun-04,2004,84,4,1.0,0,0,1,2,Y,N,,31-Jul-04,30000.0,0.0,P I F,0.0,30000.0,15000.0
1972,1013185003,Dade Federal Investigation Age,MIAMI,FL,33173,BANK OF AMERICA NATL ASSOC,NC,561612,4-Jun-04,2004,84,150,1.0,0,0,1,1,Y,N,,30-Jun-04,140062.0,0.0,P I F,0.0,50000.0,25000.0
1973,1013195006,"Eagle Ready Mix, Inc.",HERMITAGE,TN,37076,BANK OF AMERICA NATL ASSOC,NC,327320,4-Jun-04,2004,84,12,1.0,0,0,1,1,N,N,,30-Sep-04,50000.0,0.0,P I F,0.0,50000.0,25000.0
1974,1013205007,"Sarky's Cleaners, Inc.",WOONSOCKET,RI,2895,WEBSTER BANK NATL ASSOC,CT,812320,4-Jun-04,2004,165,7,2.0,0,0,1,1,N,N,29-Jan-09,31-Jul-04,306426.0,0.0,CHGOFF,116988.0,325000.0,162500.0
1975,1013214003,"U-NEEK APPAREL, INC.",NATIONAL CITY,CA,91950,FIRST BANK,CA,0,5-Mar-97,1997,300,50,1.0,0,0,1,0,N,N,,31-Mar-97,391500.0,0.0,P I F,0.0,391500.0,293625.0
1976,1013215010,Cliffton E. Blanchett,Ft. Gordon,GA,30905,BANK OF AMERICA NATL ASSOC,NC,512220,4-Jun-04,2004,12,1,1.0,0,0,1,1,N,N,25-Aug-10,30-Jun-04,9798.0,0.0,CHGOFF,4533.0,10000.0,5000.0
1977,1013225002,"IT Shows, Inc.",ALEXANDRIA,VA,22312,MANUFACTURERS & TRADERS TR CO,MD,541519,4-Jun-04,2004,60,1,1.0,0,0,1,1,Y,N,,30-Sep-05,99600.0,0.0,P I F,0.0,50000.0,25000.0
1978,1013235005,Theresa Kiziah dba Unique Cott,LENOIR,NC,28645,BANK OF AMERICA NATL ASSOC,NC,453110,7-Jun-04,2004,85,2,2.0,0,0,1,1,N,N,,30-Jun-04,10000.0,0.0,P I F,0.0,10000.0,5000.0
1979,1013245008,"Hair Academy, Inc.",NEW CARROLLTON,MD,20784,BANK OF AMERICA NATL ASSOC,NC,611511,7-Jun-04,2004,84,29,1.0,0,0,1,1,N,N,,31-Jul-04,49582.0,0.0,P I F,0.0,50000.0,25000.0
1980,1013255000,"All About Women, P.A.",Portland,ME,4104,"TD BANK, NATIONAL ASSOCIATION",DE,621111,7-Jun-04,2004,60,4,2.0,0,0,1,1,N,N,,31-Jul-04,50000.0,0.0,P I F,0.0,50000.0,25000.0
1981,1013264007,"DALLAS CONCERT PRODUCTIONS,INC",DALLAS,TX,75231,"BANK OF TEXAS, A DIVISION OF",TX,0,5-Mar-97,1997,84,2,2.0,0,0,1,0,N,Y,,31-May-97,100000.0,0.0,P I F,0.0,100000.0,80000.0
1982,1013265003,"ALL ABOUT WOMEN, P.A.",PORTLAND,ME,4103,"TD BANK, NATIONAL ASSOCIATION",DE,621111,7-Jun-04,2004,84,4,2.0,0,0,1,1,T,N,,30-Jun-04,98000.0,0.0,P I F,0.0,85000.0,42500.0
1983,1013275006,"Joseph P. Holland, Jr.",PERKASIE,PA,18944,UNIVEST BANK AND TRUST CO.,PA,238990,7-Jun-04,2004,60,1,1.0,0,0,1,2,Y,N,,30-Jun-04,48361.0,0.0,P I F,0.0,25000.0,12500.0
1984,1013295001,Universal Trends Inc dba Trend,HOUSTON,TX,77036,BANK OF AMERICA NATL ASSOC,NC,446120,7-Jun-04,2004,84,3,1.0,0,0,1,1,Y,N,,30-Jun-04,50000.0,0.0,P I F,0.0,50000.0,25000.0
1985,1013335000,"Lynne C. Erbe, O.D., P.A. dba",PORT SAINT LUCIE,FL,34952,BANK OF AMERICA NATL ASSOC,NC,621320,7-Jun-04,2004,8,1,1.0,0,0,1,1,T,N,30-Jan-12,30-Jun-04,25000.0,0.0,CHGOFF,1371.0,25000.0,12500.0
1986,1013345003,Berton A. Larson    dba Bigger,South Hampton,NH,3827,"TD BANK, NATIONAL ASSOCIATION",DE,236115,7-Jun-04,2004,41,3,1.0,0,0,1,1,N,N,19-Apr-08,31-Jul-04,14500.0,0.0,CHGOFF,13954.0,15000.0,7500.0
1987,1013355006,Lemna Trucking1,JORDAN,MN,55352,BMO HARRIS BK NATL ASSOC,IL,484110,7-Jun-04,2004,84,1,1.0,0,0,1,2,N,N,,30-Sep-04,119107.0,0.0,P I F,0.0,150000.0,127500.0
1988,1013365009,Amedia l.l.c.,PROVIDENCE,RI,2903,BANK RHODE ISLAND,RI,512110,7-Jun-04,2004,24,2,1.0,0,0,1,1,Y,N,,30-Jun-04,50000.0,0.0,P I F,0.0,50000.0,25000.0
1989,1013375001,"NORTHLAKE PARTNERS, INC.",MIDDLETON,WI,53562,ASSOCIATED BANK NATL ASSOC,WI,442110,7-Jun-04,2004,84,10,1.0,0,0,1,1,Y,N,,30-Nov-04,155000.0,0.0,P I F,0.0,125000.0,62500.0
1990,1013395007,"Medical Gas Testing Services,",COLLIERVILLE,TN,38017,BANK OF AMERICA NATL ASSOC,NC,541990,7-Jun-04,2004,84,2,1.0,0,0,1,1,Y,N,,31-Oct-04,42954.0,0.0,P I F,0.0,40000.0,20000.0
1991,1013405008,Carbon Filtration Systems Inc.,JOHNSTON,RI,2919,WEBSTER BANK NATL ASSOC,CT,562910,7-Jun-04,2004,36,5,1.0,0,0,1,1,Y,N,,31-Aug-04,188520.0,0.0,P I F,0.0,100000.0,50000.0
1992,1013415000,"Cyril Holdings, Inc. dba Jacad",Wellesley,MA,2482,"TD BANK, NATIONAL ASSOCIATION",DE,448130,7-Jun-04,2004,60,4,1.0,0,0,42520,1,N,N,,31-Jul-04,49000.0,0.0,P I F,0.0,64000.0,32000.0
1993,1013425003,"Schoch, Christopher dba Coloni",CAMILLUS,NY,13031,MANUFACTURERS & TRADERS TR CO,NY,113310,7-Jun-04,2004,60,1,1.0,0,0,1,1,N,N,,31-Aug-04,80000.0,0.0,P I F,0.0,80000.0,40000.0
1994,1013445009,"Bare Cove Home Improvements, L",CHURCHTON,MD,20733,BANK OF AMERICA NATL ASSOC,NC,238350,7-Jun-04,2004,4,17,1.0,0,0,1,1,Y,N,8-Mar-11,30-Jun-04,151110.0,0.0,CHGOFF,47104.0,100000.0,50000.0
1995,1013455001,"Selbolt, Inc.",TULSA,OK,74112,BANK OF AMERICA NATL ASSOC,NC,238990,8-Jun-04,2004,51,3,1.0,0,0,1,1,Y,N,9-May-07,30-Jun-04,39389.0,0.0,CHGOFF,18989.0,20400.0,10200.0
1996,1013465004,"Wike Insurance Services, Inc.",CLEARWATER,FL,33756,BANK OF AMERICA NATL ASSOC,NC,524210,8-Jun-04,2004,84,1,2.0,0,0,1,1,N,N,,31-Jul-04,7441.0,0.0,P I F,0.0,10000.0,5000.0
1997,1013475007,Office Plus & Systems Inc.,MIAMI SPRINGS,FL,33166,BANK OF AMERICA NATL ASSOC,NC,424120,8-Jun-04,2004,84,4,1.0,0,0,1,2,T,N,,30-Jun-04,50000.0,0.0,P I F,0.0,50000.0,25000.0
1998,1013495002,"Toluca Foods, Inc.",FOREST PARK,GA,30297,BANK OF AMERICA NATL ASSOC,NC,424410,8-Jun-04,2004,84,8,1.0,0,0,1,1,Y,N,,30-Jun-04,108100.0,0.0,P I F,0.0,50000.0,25000.0
1999,1013533009,MISTER GYROS RESTAURANT INC,CHICAGO,IL,60629,COMM. CR. FINAN CORP,MD,0,23-Jul-80,1980,120,1,2.0,0,0,0,0,N,N,25-Sep-90,28-Aug-81,250000.0,0.0,CHGOFF,108679.0,250000.0,225000.0
2000,1013535001,Frederick M. Merrill  dba Fred,Freemont,NH,3044,"TD BANK, NATIONAL ASSOCIATION",DE,484121,8-Jun-04,2004,60,1,2.0,0,0,1,1,N,N,,31-Jul-04,20000.0,0.0,P I F,0.0,20000.0,10000.0
2001,1013546000,PACIFIC GEAR TECHNOLOGY,LAKE FOREST,CA,92630,WELLS FARGO BANK NATL ASSOC,SD,335991,9-Feb-06,2006,84,4,1.0,1,5,1,1,Y,N,,31-May-06,239368.0,0.0,P I F,0.0,70000.0,35000.0
2002,1013555007,A.C.M. Engineering & Mobile Ho,PINELLAS PARK,FL,33782,BANK OF AMERICA NATL ASSOC,NC,541330,8-Jun-04,2004,50,1,1.0,0,0,1,1,T,N,11-Sep-07,30-Jun-04,9772.0,0.0,CHGOFF,9772.0,10000.0,5000.0
2003,1013565010,The Branford Companies,SUMMERVILLE,SC,29485,BANK OF AMERICA NATL ASSOC,NC,423450,8-Jun-04,2004,29,5,1.0,0,0,1,1,N,N,12-Apr-13,30-Jun-04,82714.0,0.0,CHGOFF,51080.0,90000.0,45000.0
2004,1013575002,Elstonaire Inc,DESOTO,TX,75115,BANK OF AMERICA NATL ASSOC,NC,238220,8-Jun-04,2004,84,4,1.0,0,0,1,1,Y,N,,31-Oct-04,50000.0,0.0,P I F,0.0,50000.0,25000.0
2005,1013581010,JAMES A STEIN,NASHVILLE,TN,37205,BANK OF AMERICA NATL ASSOC,TN,0,25-Feb-72,1972,210,23,1.0,0,0,0,0,N,N,18-Jan-90,1-Mar-72,30000.0,0.0,P I F,1565.0,30000.0,27000.0
2006,1013585005,Ipronet Inc,HIALEAH,FL,33018,BANK OF AMERICA NATL ASSOC,NC,518210,8-Jun-04,2004,59,6,1.0,0,0,1,1,T,N,5-Sep-06,30-Jun-04,60000.0,0.0,CHGOFF,50000.0,50000.0,25000.0
